tweet_id,created_date,username,screen_name,followers_count,friends_count,retweet_count,retweeted_username,content_type,mentioned_users,text
1491622969768132608,Thu Feb 10 04:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 10:00 PM Temp= 45.3°F Wind= 0.0mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491622964487507969,Thu Feb 10 04:00:02 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],10:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/qMK7RMjQII
1491622959781498881,Thu Feb 10 04:00:01 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 10:00 PM - Temp: 46 (H:68/L:27), Hum: 24 %, DP: 12,Wind: N 3 G 6.0 mph,Rain: 0.00 in. #txwx"
1491622955222249475,Thu Feb 10 04:00:00 +0000 2022,Freddy Vela KVEO Chief Meteorologist,FreddyVelaWx,874,352,1,Freddy Vela KVEO Chief Meteorologist,Tweet (self-loop),['Local23News'],"Here comes the front! Friday night rain chances increase and as the front passes... there goes the rain.

It's a weak front, but we will still feel it.

#rgv #rgvwx #txwx @kveotv23 https://t.co/wONIfPVKuu"
1491619966046642177,Thu Feb 10 03:48:07 +0000 2022,Hudspeth County Herald,hudspethherald,11,16,3,NWS El Paso,RT,['NWS El Paso'],RT @NWSElPaso: We will see quiet and fair weather tonight and Thursday. Our skies will be mostly clear and we will have light winds out of…
1491619585921110017,Thu Feb 10 03:46:36 +0000 2022,KTEN News,KTENnews,9500,160,2,Mandy Bailey,RT,['Mandy Bailey'],RT @MandyBaileyWX: 70s Friday before our next cold front drops us into the 50s by the weekend. #okwx #txwx https://t.co/43bz8gv1ih
1491619571228450821,Thu Feb 10 03:46:33 +0000 2022,KTEN Weather,KTENweather,859,53,2,Mandy Bailey,RT,['Mandy Bailey'],RT @MandyBaileyWX: 70s Friday before our next cold front drops us into the 50s by the weekend. #okwx #txwx https://t.co/43bz8gv1ih
1491616605649965059,Thu Feb 10 03:34:46 +0000 2022,Jacob Riley - KLBK,jrileywx,1694,612,0,Jacob Riley - KLBK,Tweet (self-loop),[],"Unfortunately, the newest update to the drought monitor that comes out tomorrow will most likely show extreme drought conditions increasing across the South Plains. #KLBK #TXwx #NMwx #SPwx #LubWX #Drought https://t.co/dvQu4XRRsB"
1491614747619434498,Thu Feb 10 03:27:23 +0000 2022,Mandy Bailey,MandyBaileyWX,3171,850,2,Mandy Bailey,Tweet (self-loop),[],70s Friday before our next cold front drops us into the 50s by the weekend. #okwx #txwx https://t.co/43bz8gv1ih
1491609081244753921,Thu Feb 10 03:04:52 +0000 2022,HTOWN Proud,713to_da832,145,58,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491608874578812930,Thu Feb 10 03:04:03 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"9:00pm Night time/Dry/Clear skies, Temp 56F(H69/L40), Wind S 2-&gt;21mph, Baro 30.02in, RainToday 0.00in, Hum 28% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1491608741514465280,Thu Feb 10 03:03:31 +0000 2022,"City of Mission, TX",CityOfMissionTX,12616,300,2,KRGV First Warn 5,RT,['KRGV First Warn 5'],"RT @KRGV_Weather: {9:00PM Wednesday} During the overnight hours, it'll be partly cloudy and chilly with lows in the mid 40s.  Patchy fog is…"
1491608520797609984,Thu Feb 10 03:02:38 +0000 2022,chels (she/her),BbChelaas,1199,1488,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491608168706760705,Thu Feb 10 03:01:14 +0000 2022,KRGV First Warn 5,KRGV_Weather,23056,54,2,KRGV First Warn 5,Tweet (self-loop),[],"{9:00PM Wednesday} During the overnight hours, it'll be partly cloudy and chilly with lows in the mid 40s.  Patchy fog is possible mainly in the ranchlands.  For Thursday, it stays mainly dry but we'll see increasing clouds with highs around 70.  #RGVWX #TXWX https://t.co/UzSnQGLcJL"
1491608167519764481,Thu Feb 10 03:01:14 +0000 2022,Andrew Chung,KRGV_Andrew,1682,114,0,Andrew Chung,Tweet (self-loop),[],"{9:00PM Wednesday} During the overnight hours, it'll be partly cloudy and chilly with lows in the mid 40s.  Patchy fog is possible mainly in the ranchlands.  For Thursday, it stays mainly dry but we'll see increasing clouds with highs around 70.  #RGVWX #TXWX https://t.co/jXWr6x2r4a"
1491608095780450310,Thu Feb 10 03:00:57 +0000 2022,Cmore Weather (Central TX),CmoreWeather,64,249,0,Cmore Weather (Central TX),Tweet (self-loop),[],Good evening! Tomorrow will be Partly Cloudy with a high of 71F and a low of 44F. Full forecast for Round Rock: https://t.co/8bEEWt2VUG #atxwx #txwx
1491607866066804737,Thu Feb 10 03:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 09:00 PM Temp= 47.3°F Wind= 0.0mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491607864670101510,Thu Feb 10 03:00:02 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],9:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/ey8PcovSZS
1491607858420539392,Thu Feb 10 03:00:00 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 9:00 PM - Temp: 48 (H:68/L:27), Hum: 22 %, DP: 11,Wind: N 5 G 6.0 mph,Rain: 0.00 in. #txwx"
1491605283629846535,Thu Feb 10 02:49:46 +0000 2022,Aidan,AidanMakesEDM,1717,4999,2,V A L E,RT,['V A L E'],"RT @valearte8: Some close ups of the ice on the trees…

#txwx #WinterStorm #NaturePhotography #nature #Macro #macrophotography #ThePhotoHou…"
1491604608149606400,Thu Feb 10 02:47:05 +0000 2022,TX Weather,SpringTXWeather,90,71,0,TX Weather,Tweet (self-loop),[],"NWS fcst: TonightMstly Clear: , Lo ≈40°F; ThuMstly Sunny: , Hi &lt;75°F; ThuNightFog late: , Lo &lt;45°F;  https://t.co/ZpRf3HhWR9 #txwx #houwx #txweather #weather"
1491604354352267267,Thu Feb 10 02:46:05 +0000 2022,Jeffrey Philistine,TejasGator,492,572,1,Caroline Brown,RT,['Caroline Brown'],RT @KPRC2Caroline: Enjoy the 70s Thursday and Friday! A cold front bumps down our temperatures Saturday ahead of the Super Bowl and Valenti…
1491602939911327746,Thu Feb 10 02:40:28 +0000 2022,Navarro County OEM,NavarroOEM,2818,1519,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491602611082047488,Thu Feb 10 02:39:09 +0000 2022,Rob Matwick,rmatwick,1402,2041,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491601963036946436,Thu Feb 10 02:36:35 +0000 2022,Chief Meteorologist John Harris,JohnHarrisWx,519,417,0,Chief Meteorologist John Harris,Tweet (self-loop),[],Thursday's Weather #phwx #nmwx #txwx #okwx #MYAMARILLO #KAMRwx https://t.co/oICSuxnjDy
1491601226399682568,Thu Feb 10 02:33:39 +0000 2022,V A L E,valearte8,128,113,2,V A L E,Tweet (self-loop),[],"Some close ups of the ice on the trees…

#txwx #WinterStorm #NaturePhotography #nature #Macro #macrophotography #ThePhotoHour #wilderness #outdoors #icestorm #photography https://t.co/sh8GDJVSBS"
1491598292886638593,Thu Feb 10 02:22:00 +0000 2022,Caroline Brown,KPRC2Caroline,785,13,1,Caroline Brown,Tweet (self-loop),['KPRC 2 Houston'],Enjoy the 70s Thursday and Friday! A cold front bumps down our temperatures Saturday ahead of the Super Bowl and Valentine's Day. #TXwx #HOUwx @KPRC2 https://t.co/hMF4PGsKR6
1491598193532063746,Thu Feb 10 02:21:36 +0000 2022,Richard Jones,papijones4,4601,5035,3,NWS El Paso,RT,['NWS El Paso'],RT @NWSElPaso: We will see quiet and fair weather tonight and Thursday. Our skies will be mostly clear and we will have light winds out of…
1491595985990131714,Thu Feb 10 02:12:50 +0000 2022,Brian D. Merrell,Weatherman1996,380,988,0,Brian D. Merrell,Tweet (self-loop),[],"Next couple of days Spring-like with a cool down this weekend (highs in the 50s). Slight chance for rain on Saturday, and windy. Seasonable into next week. #weather #txwx"
1491594216023150592,Thu Feb 10 02:05:48 +0000 2022,Julie Phillipson,wx_jules,220,308,3,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: Where did all the rain go? Unfortunately, the drought continues across the region bringing forth the driest Aug to Jan stre…"
1491593989060902915,Thu Feb 10 02:04:54 +0000 2022,Eddie Brite,EddieBrite1,2022,3773,3,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: Where did all the rain go? Unfortunately, the drought continues across the region bringing forth the driest Aug to Jan stre…"
1491593452022538243,Thu Feb 10 02:02:46 +0000 2022,Dan Henry,Fox4Weather,27719,143,0,Dan Henry,Tweet (self-loop),[],Your current temps... #txwx #dfwwx https://t.co/2IzPvvzak8
1491593442782294017,Thu Feb 10 02:02:43 +0000 2022,Robbie 🧜🏼‍♂️🎤💕,RobTheMerman,1639,1966,3,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: Where did all the rain go? Unfortunately, the drought continues across the region bringing forth the driest Aug to Jan stre…"
1491593385357971458,Thu Feb 10 02:02:30 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],This Evenings North Texas Hazardous Weather Forecast - https://t.co/hRgYd46WVO  #dfwwx #txwx https://t.co/1C2oMxqiuR
1491592819567386628,Thu Feb 10 02:00:15 +0000 2022,NWS Midland,NWSMidland,11814,153,3,NWS Midland,Tweet (self-loop),[],"Where did all the rain go? Unfortunately, the drought continues across the region bringing forth the driest Aug to Jan stretch on record. The Midland/Odessa Area is -5.58 inches below normal with the area receiving only 1.17 inches in the last 6 months.😔 #TXwx #NMwx https://t.co/P9rl3chuF0"
1491592768204197891,Thu Feb 10 02:00:03 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 8:00 PM - Temp: 50 (H:68/L:27), Hum: 19 %, DP: 10,Wind: N 5 G 9.0 mph,Rain: 0.00 in. #txwx"
1491592768124293125,Thu Feb 10 02:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 08:00 PM Temp= 51.1°F Wind= 0.0mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491592767117701121,Thu Feb 10 02:00:02 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],8:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/cOSyywLkHJ
1491590648453079040,Thu Feb 10 01:51:37 +0000 2022,Eric Mcgraw,mcgraw_eric,0,1,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491587012180287491,Thu Feb 10 01:37:10 +0000 2022,news&weatherhelper,NWeatherhelper,153,768,5,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: From NASA, here is an excellent article on the substantial impacts on Earth's climate resulting from atmospheric water vapo…"
1491586729287036929,Thu Feb 10 01:36:03 +0000 2022,Phantom,354Phantom,1312,4994,15,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: A stronger cold front will move into North and Central Texas Friday night into early Saturday morning. Cooler temperature…
1491585488720961539,Thu Feb 10 01:31:07 +0000 2022,Jake Lambright,jakelambright,306,338,0,Jake Lambright,Tweet (self-loop),[],"If you've been enjoying the warmer temperatures, they are sticking around for a little bit longer! High temperatures tomorrow and Friday will be in the low-mid 70s. Our next cold front moves through the area on Saturday bringing cooler temperatures for the weekend. #txwx #lawx https://t.co/ib5PmH8Z1d"
1491584866697236482,Thu Feb 10 01:28:39 +0000 2022,FOX 4 NEWS,FOX4,597903,719,2,Dan Henry,RT,['Dan Henry'],"RT @Fox4Weather: A cooler start to the weekend, but things heat up just in time for Valentine's Day! #txwx #dfwwx https://t.co/10kmJnVZtR"
1491584451167543296,Thu Feb 10 01:27:00 +0000 2022,K. Martinez,P1NK_PUMA,216,710,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491583563321556996,Thu Feb 10 01:23:28 +0000 2022,Ben Iglesia,flutterben,249,847,2,Dan Henry,RT,['Dan Henry'],"RT @Fox4Weather: A cooler start to the weekend, but things heat up just in time for Valentine's Day! #txwx #dfwwx https://t.co/10kmJnVZtR"
1491583374347182081,Thu Feb 10 01:22:43 +0000 2022,Lucky Mendez,rmendez1,1434,5003,3,NWS El Paso,RT,['NWS El Paso'],RT @NWSElPaso: We will see quiet and fair weather tonight and Thursday. Our skies will be mostly clear and we will have light winds out of…
1491583330759983110,Thu Feb 10 01:22:32 +0000 2022,NWS El Paso,NWSElPaso,15536,134,3,NWS El Paso,Tweet (self-loop),[],We will see quiet and fair weather tonight and Thursday. Our skies will be mostly clear and we will have light winds out of the north. Our temperatures will be near seasonal averages. #txwx #nmwx https://t.co/MvQGnHHhfg
1491582972922929162,Thu Feb 10 01:21:07 +0000 2022,Dan Henry,Fox4Weather,27719,143,2,Dan Henry,Tweet (self-loop),[],"A cooler start to the weekend, but things heat up just in time for Valentine's Day! #txwx #dfwwx https://t.co/10kmJnVZtR"
1491582689962455042,Thu Feb 10 01:20:00 +0000 2022,Caroline Brown,KPRC2Caroline,785,13,0,Caroline Brown,Tweet (self-loop),['KPRC 2 Houston'],It’s going to be a wonderful Thursday tomorrow! We'll start cool but sunny skies will help temperatures warm into the lower 70s. #TXwx #HOUwx @KPRC2 https://t.co/BxqkMNEqEU
1491581138388848641,Thu Feb 10 01:13:50 +0000 2022,Monika Nunez👩🏽‍🍳🇲🇽,Monii4654,185,317,15,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: A stronger cold front will move into North and Central Texas Friday night into early Saturday morning. Cooler temperature…
1491580181580066816,Thu Feb 10 01:10:02 +0000 2022,AlexKS,AlexLivesHere1,63,150,14,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: A strong cold front is still set to arrive early Saturday, bringing gusty northwest winds &amp; much cooler temperatures back…"
1491578863729655810,Thu Feb 10 01:04:47 +0000 2022,Kate Mae,KateMae15,407,1044,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491578673165750277,Thu Feb 10 01:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"7:00pm Night time/Dry/Clear skies, Temp 59F(H69/L40), Wind WNW 1-&gt;21mph, Baro 30.01in, RainToday 0.00in, Hum 23% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1491578535957434372,Thu Feb 10 01:03:29 +0000 2022,Houston Weather,abc13weather,72718,97,16,Travis Herzog,RT,['Travis Herzog'],RT @TravisABC13: You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down nea…
1491578533063401476,Thu Feb 10 01:03:29 +0000 2022,Travis Herzog,TravisABC13,25078,79,16,Travis Herzog,Tweet (self-loop),[],"You can enjoy mild afternoons in the 70s until a cold front arrives Saturday morning. That front will put us back down near freezing by sunrise Sunday.

Full Forecast: https://t.co/kYz1z4P7gd #txwx #houwx https://t.co/LBBvhDco3E"
1491578049413869568,Thu Feb 10 01:01:33 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Current Set Up Across the Nation - https://t.co/bMV0nbGpwZ  #dfwwx #txwx https://t.co/USOEj4pSVZ
1491577918794960898,Thu Feb 10 01:01:02 +0000 2022,WeatherBug,WeatherBug,34745,3535,5,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: From NASA, here is an excellent article on the substantial impacts on Earth's climate resulting from atmospheric water vapo…"
1491577675340820482,Thu Feb 10 01:00:04 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 7:00 PM - Temp: 57 (H:68/L:27), Hum: 16 %, DP: 12,Wind: N 5 G 7.0 mph,Rain: 0.00 in. #txwx"
1491577667912617994,Thu Feb 10 01:00:02 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],7:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/f0fhCYF1yz
1491577661189246976,Thu Feb 10 01:00:01 +0000 2022,NWS Amarillo,NWSAmarillo,31294,151,1,NWS Amarillo,Tweet (self-loop),[],High's Thursday will be in the upper 50s to middle 60s with sunny skies. Winds will be mainly from the west and northwest throughout the day with overall speeds around 10 to 20 mph. #phwx #txwx #okwx https://t.co/esPmTJttss
1491577660367114241,Thu Feb 10 01:00:01 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 07:00 PM Temp= 55.9°F Wind= 0.0mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491577653517860868,Thu Feb 10 00:59:59 +0000 2022,Jimmy Newland,newtonsenigma,589,759,5,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: From NASA, here is an excellent article on the substantial impacts on Earth's climate resulting from atmospheric water vapo…"
1491576496384794627,Thu Feb 10 00:55:23 +0000 2022,NWS Houston,NWSHouston,93163,507,5,NWS Houston,Tweet (self-loop),[],"From NASA, here is an excellent article on the substantial impacts on Earth's climate resulting from atmospheric water vapor meeting increased levels of other greenhouse gases. https://t.co/v4ek64on14 #txwx #houwx #glswx #bcswx"
1491575409649102857,Thu Feb 10 00:51:04 +0000 2022,CBS4Warn Weather,CBS4WarnWeather,304,17,0,CBS4Warn Weather,Tweet (self-loop),[],"A stronger cold front moves in overnight Friday with gusty winds, especially for the western slopes of our area mountains. We'll see a 10-12 degree drop in temperatures by Saturday with highs in the middle 50s, which is well below average for this time of year. #txwx https://t.co/aCOgn8siOH"
1491575112247750656,Thu Feb 10 00:49:53 +0000 2022,KXAN Weather,KXAN_Weather,45740,1456,2,Nick Bannin,RT,['Nick Bannin'],RT @nickbannin: The weather this week has been a treat. Meteorologist Nick Bannin shows you just how long it stays so nice and when some mu…
1491575112092557313,Thu Feb 10 00:49:53 +0000 2022,KXAN News,KXAN_News,213877,1595,2,Nick Bannin,RT,['Nick Bannin'],RT @nickbannin: The weather this week has been a treat. Meteorologist Nick Bannin shows you just how long it stays so nice and when some mu…
1491575109173272576,Thu Feb 10 00:49:52 +0000 2022,Nick Bannin,nickbannin,5467,2714,2,Nick Bannin,Tweet (self-loop),[],The weather this week has been a treat. Meteorologist Nick Bannin shows you just how long it stays so nice and when some much needed rain could return. #KXAN #TXwx #ATX #Austin https://t.co/AOc7zfaBV4
1491574797708451840,Thu Feb 10 00:48:38 +0000 2022,David's Weather Station,WeatherDavid,846,4925,2,Chris Crepon,RT,['Chris Crepon'],RT @CreponChris: Could show a lot more params but the Wednesday-Friday severe weather is looking more certain with each model run. #lawx #t…
1491573504378028042,Thu Feb 10 00:43:30 +0000 2022,Shade,Shadetree_TX,1154,1145,3,Jacob Riley - KLBK,RT,['Jacob Riley - KLBK'],"RT @jrileywx: Temperature swings, strong winds, and the potential for fire weather conditions are expected across the South Plains over the…"
1491573341601378308,Thu Feb 10 00:42:51 +0000 2022,Chris Crepon,CreponChris,261,845,2,Chris Crepon,Tweet (self-loop),[],Could show a lot more params but the Wednesday-Friday severe weather is looking more certain with each model run. #lawx #txwx #mswx #arwx https://t.co/LdR3Z2GZjj
1491572214163984387,Thu Feb 10 00:38:22 +0000 2022,FOX 4 NEWS,FOX4,597903,719,1,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Oh yea...any complaints? #txwx #dfwwx https://t.co/CrU1c3Tre6
1491571677251129345,Thu Feb 10 00:36:14 +0000 2022,KLBK News,KLBKNews,12219,228,3,Jacob Riley - KLBK,RT,['Jacob Riley - KLBK'],"RT @jrileywx: Temperature swings, strong winds, and the potential for fire weather conditions are expected across the South Plains over the…"
1491571665096089602,Thu Feb 10 00:36:11 +0000 2022,Dan Henry,Fox4Weather,27719,143,1,Dan Henry,Tweet (self-loop),[],Oh yea...any complaints? #txwx #dfwwx https://t.co/CrU1c3Tre6
1491571653503066112,Thu Feb 10 00:36:08 +0000 2022,KLBK Weather,KLBKWeather,442,5,3,Jacob Riley - KLBK,RT,['Jacob Riley - KLBK'],"RT @jrileywx: Temperature swings, strong winds, and the potential for fire weather conditions are expected across the South Plains over the…"
1491571616949669890,Thu Feb 10 00:36:00 +0000 2022,Jacob Riley - KLBK,jrileywx,1694,612,3,Jacob Riley - KLBK,Tweet (self-loop),[],"Temperature swings, strong winds, and the potential for fire weather conditions are expected across the South Plains over the next several days! I have the details in your latest forecast. #KLBK #TXwx #NMwx #LubWX #SPwx #Lubbock

https://t.co/j7yX6spqW6"
1491570844975476742,Thu Feb 10 00:32:56 +0000 2022,Todd Hunter,toddahunter,7509,1405,2,NWS Corpus Christi,RT,['NWS Corpus Christi'],RT @NWSCorpus: A clear sky this evening with a waxing gibbous moon. Then high clouds move over South Texas from the west after midnight. Pa…
1491570406716846080,Thu Feb 10 00:31:11 +0000 2022,Todd Hunter,toddahunter,7509,1405,1,Port Aransas Explorer,RT,['Port Aransas Explorer'],"RT @PortAransasTex: Sunset today February 9, 2022 at 06:14PM in Port Aransas. Currently Fair and 60deg. #portaransas #portaransastex #txwx"
1491568437835055106,Thu Feb 10 00:23:22 +0000 2022,Dan Henry,WxManDanHenry,10127,332,3,Dan Henry,RT,"['Dan Henry', 'Evan Andrews']","RT @Fox4Weather: Happy 152nd birthday, NWS!! (and if you look very carefully you can see @EvanAndrewsFox4 in the background) #txwx #dfwwx h…"
1491568414153916417,Thu Feb 10 00:23:16 +0000 2022,Port Aransas Explorer,PortAransasTex,4561,487,1,Port Aransas Explorer,Tweet (self-loop),[],"Sunset today February 9, 2022 at 06:14PM in Port Aransas. Currently Fair and 60deg. #portaransas #portaransastex #txwx"
1491562867023302659,Thu Feb 10 00:01:14 +0000 2022,KTEN News,KTENnews,9500,160,2,Alex Schneider,RT,['Alex Schneider'],RT @AlexSchneiderWx: Not feeling like February this week! We'll end the work week in the 70s but a cold front knocks us right back to seaso…
1491562858462826505,Thu Feb 10 00:01:12 +0000 2022,KTEN Weather,KTENweather,859,53,2,Alex Schneider,RT,['Alex Schneider'],RT @AlexSchneiderWx: Not feeling like February this week! We'll end the work week in the 70s but a cold front knocks us right back to seaso…
1491562775201689606,Thu Feb 10 00:00:52 +0000 2022,Alex Schneider,AlexSchneiderWx,1181,638,2,Alex Schneider,Tweet (self-loop),[],"Not feeling like February this week! We'll end the work week in the 70s but a cold front knocks us right back to seasonable. Temps warm back up for the big game on Sunday and for Valentine's Day. 

More tonight on KTEN. #txwx #okwx https://t.co/Y6ljrFtNWz"
1491562570779615233,Thu Feb 10 00:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 06:00 PM Temp= 62.6°F Wind= 0.0mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1491562568602857478,Thu Feb 10 00:00:02 +0000 2022,John Stasulli,JohnStasulli,233,264,0,John Stasulli,Tweet (self-loop),[],"Good evening Killeen! It is currently 06:00PM with a temp of 66.7°F, Hum 29﹪, Winds from the E at 0.0 to 2.9mph, Rain 0.00in and Baro 29.32inHg #txwx #ctxwx #ctxrunning"
1491562565796646915,Thu Feb 10 00:00:02 +0000 2022,NWS Amarillo,NWSAmarillo,31294,151,0,NWS Amarillo,Tweet (self-loop),[],2/9 @ 6 PM CST: Snow is possible Friday night into early Saturday morning with the greater chances in the western Oklahoma Panhandle and northwest Texas Panhandle. Overall less than half of inch is expected. Be sure to check back for the latest forecast updates! #phwx #txwx #okwx https://t.co/dewy0WGBzn
1491562565205430273,Thu Feb 10 00:00:02 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 6:00 PM - Temp: 64 (H:68/L:27), Hum: 13 %, DP: 12,Wind: SSE 4 G 12.0 mph,Rain: 0.00 in. #txwx"
1491562562592247808,Thu Feb 10 00:00:01 +0000 2022,Freddy Vela KVEO Chief Meteorologist,FreddyVelaWx,874,352,0,Freddy Vela KVEO Chief Meteorologist,Tweet (self-loop),['Local23News'],"Tomorrow morning we will warm up to the 60s by 10am. Clouds are returning! Keep the sun for summer! #staycozy

#rgv #rgvwx #txwx @kveotv23 https://t.co/KRpW32QjND"
1491562561149579268,Thu Feb 10 00:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],6:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/vustnBF9Ff
1491560912771330050,Wed Feb 09 23:53:28 +0000 2022,JR ©,JohnRichTX,3803,678,1,JR ©,Tweet (self-loop),[],"Day 7 ""Frozen, cont."" #txwx #winterstorm https://t.co/t0zsD9SxHg"
1491560128239345669,Wed Feb 09 23:50:21 +0000 2022,CBS 4 News,cbs4rgv,134996,1876,1,BryanHaleCBS4,RT,['BryanHaleCBS4'],RT @BryanHaleCBS4: The last 30 days have been good to much of the Valley in terms of rainfall. Above normal to well above normal rainfall a…
1491559996554944530,Wed Feb 09 23:49:49 +0000 2022,BryanHaleCBS4,BryanHaleCBS4,5406,29,1,BryanHaleCBS4,Tweet (self-loop),[],"The last 30 days have been good to much of the Valley in terms of rainfall. Above normal to well above normal rainfall amounts showing up for all but the far western portion of the RGV.
#rgvwx #txwx https://t.co/LJN38Yhvr0"
1491559295162503169,Wed Feb 09 23:47:02 +0000 2022,TX Weather,SpringTXWeather,90,71,0,TX Weather,Tweet (self-loop),[],"NWS fcst: Rest OfTodaySunny: , Hi &gt;65°F; TonightPtly Cloudy: , Lo ≈40°F; ThuPtly Cloudy: , Hi &lt;75°F;  https://t.co/ZpRf3HhWR9 #txwx #houwx #txweather #weather"
1491558657036795910,Wed Feb 09 23:44:30 +0000 2022,David's Weather Station,WeatherDavid,846,4925,1,Jake Lambright,RT,['Jake Lambright'],"RT @jakelambright: If you’ve been enjoying the nice temperatures outside, then you’re in luck! Warmer temperatures will be sticking around…"
